price,apartment_type,metro_station,minutes_to_metro,number_of_rooms,area,living_area,kitchen_area,floor,number_of_floors,renovation
18.2,Secondary,Улица Скобелевская,16,2,63.0,31.0,10.0,23,34,European-style renovation
8.21865,New building,Депо,19,1,43.95,24.4,10.3,8,11,Cosmetic
7.1217,New building,Депо,19,1,36.9,14.0,11.2,10,11,Cosmetic
26.89852,Secondary, Филёвский парк,11,1,45.2,25.0,10.4,8,17,European-style renovation
57.9,Secondary,ЦСКА,14,4,91.4,62.3,7.0,8,42,European-style renovation
10.94118,Secondary,Некрасовка,19,2,63.8,34.4,11.9,4,25,Cosmetic
10.49,Secondary,Прокшино,10,1,40.1,11.0,19.0,11,20,Without renovation
11.39335,New building,Депо,19,2,63.65,34.3,11.9,3,11,Cosmetic
10.4601,New building,Братиславская,13,2,61.53,28.5,16.7,2,16,Cosmetic
14.852,Secondary,Таганская,7,0,31.6,18.1,9.3,2,6,Cosmetic
6.94,Secondary,Бауманская,14,0,17.3,14.1,8.1,1,4,European-style renovation
26.0,Secondary,Медведково,10,3,80.0,50.0,12.0,16,25,European-style renovation
8.82363,New building,Братиславская,13,1,44.79,17.5,11.7,12,16,Cosmetic
25.0,Secondary,Марксистская,11,4,74.0,39.5,12.8,3,12,Without renovation
4.473,Secondary, Пятницкое шоссе,25,0,14.2,11.0,7.8,4,9,European-style renovation
12.121,New building,Братиславская,13,3,71.3,38.2,12.5,7,16,Cosmetic
60.0,Secondary, Ростокино,11,0,157.0,157.0,19.6,35,38,Without renovation
13.6728,New building,Братиславская,13,3,84.4,50.7,10.0,8,16,Cosmetic
10.5,Secondary,Улица Дмитриевского,26,1,42.0,23.4,8.0,23,24,Cosmetic
6.825,Secondary,Аминьевская,18,0,19.5,15.0,2.0,4,9,European-style renovation
19.7,Secondary, Прокшино,5,0,138.7,72.3,18.1,3,3,Without renovation
61.4887,Secondary, Минская,5,4,116.0,80.0,15.0,4,14,Without renovation
12.5,Secondary,Отрадное,27,2,47.8,29.3,9.7,8,12,Cosmetic
17.0,Secondary, Фили,15,0,29.4,14.0,9.1,12,25,Designer
11.17139,New building,Депо,19,2,62.41,33.7,11.8,6,11,Cosmetic
8.17671,New building,Братиславская,13,1,42.81,16.4,13.2,13,16,Cosmetic
11.2,Secondary,Братиславская,15,1,39.5,20.3,10.1,12,22,Cosmetic
7.826473,Secondary, Преображенская площадь,10,0,22.6,15.6,2.0,2,4,Designer
21.5,Secondary,Крылатское,21,3,71.6,42.9,6.0,8,17,Without renovation
21.9,Secondary, Хорошёво,26,6,43.2,12.5,10.2,23,43,European-style renovation
13.8,Secondary,Говорово,15,0,42.3,19.2,13.2,1,12,Designer
5.2915,New building,Депо,19,0,27.85,17.9,8.9,2,11,Cosmetic
12.7,Secondary,Юго-Западная,7,1,37.4,19.0,8.5,7,16,Cosmetic
13.5,Secondary,Кузьминки,18,1,42.2,19.0,11.0,16,23,Designer
17.7,Secondary,Аминьевская,15,1,42.5,21.5,8.6,22,41,Without renovation
17.1,Secondary, ЗИЛ,15,1,40.1,13.2,17.8,4,16,Cosmetic
42.999,Secondary,Павелецкая,7,1,71.0,48.0,32.8,13,14,Without renovation
8.24296,New building,Депо,19,1,44.08,24.4,10.3,4,11,Cosmetic
23.1756,Secondary, Зорге,13,1,43.4,17.7,11.6,3,27,European-style renovation
8.63968,New building,Депо,19,1,44.08,24.4,10.3,4,11,Cosmetic
15.4,Secondary, Давыдково,22,0,30.0,17.3,9.1,10,30,Designer
10.0,Secondary,Белокаменная,25,1,35.0,20.0,10.0,3,12,Cosmetic
21.5,Secondary,Прокшино,22,5,114.3,70.2,6.0,5,15,Without renovation
8.32356,New building,Братиславская,13,1,44.04,14.0,17.9,3,16,Cosmetic
13.1,Secondary,Царицыно,26,1,45.0,18.0,12.0,5,11,Cosmetic
12.7,Secondary,Новодачная,26,2,50.8,27.8,7.7,9,17,Cosmetic
16.9,Secondary,Стрешнево,4,2,56.3,30.6,12.7,23,28,Designer
37.075358,Secondary,Панфиловская,6,3,68.8,30.6,9.9,13,18,European-style renovation
80.0,Secondary, Минская,19,4,186.4,96.4,22.1,11,44,Without renovation
7.37632,New building,Депо,20,1,35.6,10.1,17.0,2,11,Cosmetic
15.0,Secondary,Москва-Товарная,14,2,50.3,28.1,11.2,9,16,Cosmetic
8.4,Secondary,Локомотив,17,0,24.0,10.0,5.0,3,39,Designer
16.548175,New building,Варшавская,6,3,63.32,34.1,11.9,7,15,Cosmetic
8.02278,New building,Депо,19,1,44.82,16.3,15.4,2,11,Cosmetic
8.44911,New building,Депо,19,1,46.17,14.2,18.7,12,11,Cosmetic
8.02278,New building,Депо,19,1,44.82,16.3,15.4,5,11,Cosmetic
17.85,Secondary,Марьина Роща (Шереметьевская),11,2,52.0,32.0,10.0,11,14,European-style renovation
6.25492,New building,Братиславская,13,1,35.14,17.2,8.8,3,16,Cosmetic
6.1,New building,Братиславская,13,0,19.8,13.0,6.0,2,16,Cosmetic
12.5,Secondary, Коммунарка,10,1,34.0,19.3,6.0,17,25,Designer
18.5,Secondary, Свиблово,5,3,78.0,60.0,13.0,4,17,Cosmetic
7.8312,New building,Братиславская,13,1,40.16,22.4,10.0,7,16,Cosmetic
20.5,Secondary,Варшавская,4,3,80.0,53.8,8.5,2,8,European-style renovation
13.79,Secondary,Красногвардейская,9,1,43.9,13.2,18.5,25,30,Without renovation
52.0,Secondary,Шелепиха,17,4,100.0,52.7,18.0,18,24,Without renovation
11.52065,New building,Депо,19,2,63.65,34.3,11.9,14,11,Cosmetic
60.1,Secondary,Ломоносовский проспект,5,3,103.6,63.0,15.0,16,24,Designer
40.0,Secondary, Улица 1905 года,12,2,45.0,20.0,16.0,3,17,Designer
9.2,Secondary,Спартак,7,0,28.6,18.0,3.0,3,22,European-style renovation
8.527123,Secondary, Яхромская,7,6,20.0,9.8,5.1,30,33,Cosmetic
47.0,Secondary,Ростокино,12,4,134.3,63.0,28.0,35,38,Designer
11.3,New building,Царицыно,4,2,64.0,34.2,11.3,14,13,Cosmetic
14.5314,New building,Депо,19,3,89.7,47.5,14.1,6,11,Cosmetic
40.49,Secondary,Тушинская,18,3,108.0,52.5,18.0,13,22,European-style renovation
10.82576,New building,Братиславская,13,2,61.51,33.2,11.7,3,16,Cosmetic
11.781,New building,Депо,19,3,71.4,38.2,12.5,12,11,Cosmetic
36.5,Secondary, Международная,5,0,51.4,35.0,5.0,39,68,Without renovation
17.9,Secondary,Спартак,7,1,38.0,18.0,9.0,13,23,Designer
44.0,Secondary,Цветной бульвар,7,4,101.0,65.0,11.0,2,4,Without renovation
9.26835,New building,Депо,19,2,63.05,33.5,11.7,15,11,Cosmetic
15.40132,New building,Кантемировская,20,3,74.8,33.6,25.8,17,14,Cosmetic
11.6358,New building,Братиславская,13,3,70.95,43.0,10.2,6,16,Cosmetic
22.0,Secondary,Измайлово,4,3,78.1,41.6,8.6,2,5,Cosmetic
10.7525,New building,Депо,19,2,63.25,34.1,11.9,2,11,Cosmetic
28.0,Secondary,Фили,13,3,65.0,35.0,20.0,9,16,European-style renovation
21.0,Secondary,Лефортово,14,3,78.2,54.4,8.8,1,6,Cosmetic
84.0,Secondary, Шелепиха,18,0,170.0,88.1,20.7,18,19,Without renovation
17.721316,New building,Варшавская,6,3,67.32,36.2,12.2,8,15,European-style renovation
8.31215,New building,Братиславская,13,1,44.45,13.9,18.0,2,16,Cosmetic
24.99,Secondary,Медведково,20,4,103.2,64.0,10.0,6,22,European-style renovation
5.6,Secondary,Улица 1905 года,9,0,12.6,8.5,7.7,1,4,Cosmetic
11.0,Secondary, Коммунарка,6,0,45.0,24.9,10.4,15,23,Without renovation
7.4625,New building,Депо,19,1,37.5,14.1,11.3,21,11,Cosmetic
9.0,Secondary,Курьяново,19,1,37.6,19.0,8.0,1,16,Cosmetic
21.0,Secondary,Новаторская,9,2,57.0,38.0,10.0,3,22,European-style renovation
22.5,Secondary,Стахановская,7,4,96.2,69.7,10.0,5,5,European-style renovation
55.0,Secondary, Петровский Парк,16,3,91.0,56.0,30.0,13,41,Without renovation
5.5182,New building,Депо,19,0,27.05,17.6,8.9,15,11,Cosmetic
11.9,Secondary, Некрасовка,7,2,57.1,32.9,10.1,21,22,Cosmetic
8.48235,New building,Депо,19,1,43.95,17.3,12.0,7,11,Cosmetic
9.9,Secondary,Бибирево,10,1,35.0,15.0,10.0,19,20,European-style renovation
21.0,Secondary,Алексеевская,4,0,38.9,28.1,9.9,4,15,Designer
49.852,Secondary,ЗИЛ,12,3,93.4,49.4,14.4,38,40,Without renovation
54.5,Secondary,Новокузнецкая,11,4,120.0,82.0,14.0,4,6,Cosmetic
12.68267,New building,Депо,19,2,70.07,37.6,12.4,15,11,Cosmetic
3.75,Secondary, Кунцевская,5,0,12.0,8.2,7.6,1,17,Designer
10.31898,New building,Депо,13,2,47.4,22.8,15.3,17,11,Cosmetic
7.199,Secondary,Тургеневская,4,0,16.3,10.4,8.0,1,8,Without renovation
64.0,Secondary, Тестовская,4,3,98.0,51.7,14.7,33,78,Designer
52.804444,Secondary, Белорусская,14,3,95.07,36.8,24.6,3,33,Without renovation
65.0,Secondary,Новаторская,9,4,200.0,160.0,15.0,28,30,Designer
52.1,Secondary, Китай-город,3,2,52.1,28.5,11.0,3,3,Designer
7.336952,Secondary, Кантемировская,18,6,19.9,9.8,5.0,18,23,Cosmetic
4.76,Secondary, Бульвар Рокоссовского,4,0,25.0,14.8,8.7,4,5,European-style renovation
11.07516,New building,Братиславская,13,2,62.22,33.6,11.8,13,16,Cosmetic
10.4,Secondary,Озёрная,6,1,34.7,19.8,9.5,7,12,Cosmetic
10.58316,New building,Братиславская,13,2,61.53,28.5,16.7,12,16,Cosmetic
39.4,Secondary,Новослободская,5,4,101.0,62.0,9.0,3,6,European-style renovation
15.2516,New building,Депо,19,4,83.8,44.5,13.6,8,11,Cosmetic
6.54862,New building,Братиславская,13,1,36.79,14.0,10.9,5,16,Cosmetic
57.42,Secondary,Шаболовская,13,3,127.6,66.6,10.0,22,22,Without renovation
13.2,Secondary,Планерная,8,2,45.8,29.3,6.0,2,5,Cosmetic
4.5,Secondary, Алексеевская,11,0,14.0,9.2,7.8,2,4,Designer
24.1839,Secondary, Филёвский парк,11,6,39.0,21.9,9.9,9,17,European-style renovation
50.669,Secondary,ЗИЛ,21,3,107.2,56.3,15.5,10,15,Without renovation
8.24296,New building,Депо,19,1,44.08,14.0,18.5,8,11,Cosmetic
41.8,Secondary,Шелепиха,13,4,117.0,61.3,25.9,18,53,Without renovation
21.0,Secondary,Крымская,16,3,65.0,35.0,9.0,10,12,European-style renovation
35.0,Secondary, Минская,15,1,45.0,21.0,10.4,5,14,European-style renovation
6.6572,New building,Депо,19,1,37.4,13.7,11.0,9,11,Cosmetic
35.0,Secondary,Говорово,9,3,130.0,54.0,12.0,1,25,European-style renovation
8.041,New building,Депо,19,1,43.0,16.4,13.5,10,11,Cosmetic
16.4,Secondary,Хорошево,16,0,29.8,17.2,9.1,10,26,Cosmetic
44.34,Secondary,ЗИЛ,12,3,97.8,51.6,14.7,15,22,Without renovation
10.9565,New building,Братиславская,13,2,64.45,32.6,14.2,2,16,Cosmetic
19.197705,New building,Варшавская,6,3,74.71,39.9,12.8,4,15,European-style renovation
7.43436,New building,Депо,19,1,38.52,16.0,10.0,8,11,Cosmetic
7.69,Secondary,Электрозаводская,12,0,25.0,18.0,2.0,1,8,Designer
38.7,Secondary,Фили,6,3,96.0,52.0,15.0,4,42,Without renovation
19.0,Secondary,Новаторская,8,2,60.0,36.0,8.0,8,18,European-style renovation
18.582598,New building,Каширская,3,3,66.32,35.7,12.1,6,10,European-style renovation
8.48235,New building,Депо,19,1,43.95,17.3,12.0,10,11,Cosmetic
13.49,Secondary,Коптево,4,1,43.2,16.5,11.5,2,20,Without renovation
47.0,Secondary,Раменки,7,3,82.8,45.0,10.0,9,20,Designer
75.6,Secondary,Алексеевская,13,5,180.0,118.0,10.0,16,18,Without renovation
20.5,Secondary,Марксистская,14,2,45.8,28.0,9.0,4,12,European-style renovation
68.0,Secondary, Тестовская,4,2,90.0,47.6,14.1,48,78,Designer
19.5,Secondary,Коломенская,7,1,52.0,25.0,12.0,11,13,European-style renovation
6.46138,New building,Депо,20,0,26.9,12.7,6.9,11,11,Cosmetic
21.5,Secondary,Шаболовская,9,3,58.2,43.2,7.0,3,5,European-style renovation
13.59,Secondary,Новаторская,8,1,37.3,17.2,11.0,5,18,Without renovation
11.4,Secondary, Аэропорт,3,0,25.8,15.8,5.0,3,4,Designer
54.5,Secondary,Динамо,10,3,97.0,43.1,22.6,15,19,Without renovation
10.5,Secondary,Улица Дмитриевского,19,2,41.3,30.4,5.8,2,4,Cosmetic
4.5,Secondary,Медведково,9,0,18.0,11.2,8.1,1,9,Cosmetic
13.2,Secondary,Хорошево,12,0,27.6,16.1,9.0,5,27,Without renovation
10.246,New building,Депо,19,2,54.5,29.7,11.1,13,11,Cosmetic
7.1955,New building,Депо,19,1,36.9,20.8,9.7,14,11,Cosmetic
16.5,Secondary,Минская,37,3,51.2,34.5,7.0,10,12,European-style renovation
9.4,Secondary,Перово,19,1,35.1,19.9,10.0,2,12,European-style renovation
14.95,Secondary,Бауманская,6,1,34.4,20.0,10.0,4,12,European-style renovation
9.7,Secondary,Новогиреево,32,2,45.0,24.9,6.5,7,9,Cosmetic
18.99998,Secondary, Технопарк,6,1,44.9,24.8,10.4,10,35,European-style renovation
38.7,Secondary,Павелецкая,2,2,66.0,32.0,8.0,6,15,Cosmetic
8.73711,New building,Братиславская,13,1,45.27,25.0,10.4,2,16,Cosmetic
14.2,Secondary,Площадь Ильича,10,1,34.3,10.0,12.5,2,10,Cosmetic
83.0,Secondary,Новокузнецкая,8,4,85.5,60.0,21.7,3,5,Without renovation
24.3,Secondary,Автозаводская,3,3,74.0,46.0,8.0,9,9,Without renovation
8.93043,New building,Братиславская,13,1,44.43,24.6,10.3,20,16,Cosmetic
48.0,Secondary,Шелепиха,5,3,89.3,53.0,18.0,21,33,European-style renovation
16.0,Secondary,ЗИЛ,17,1,36.0,13.0,16.0,4,11,Without renovation
7.70384,New building,Депо,13,1,35.6,10.1,17.0,12,11,Cosmetic
17.580989,New building,Каширская,3,3,60.13,32.5,11.6,5,10,European-style renovation
7.65,New building,Депо,19,1,37.5,21.1,9.7,18,11,Cosmetic
8.471,New building,Депо,19,1,43.0,16.4,13.5,12,11,Cosmetic
19.475,Secondary, Международная,3,0,20.0,12.0,3.0,35,85,Designer
19.0,Secondary,Смоленская,7,2,26.9,18.0,6.0,2,4,European-style renovation
31.0,Secondary,Мнёвники,12,3,63.0,40.0,11.9,18,25,Designer
15.35,Secondary,Раменки,9,1,38.0,19.2,8.0,15,17,European-style renovation
18.9,Secondary,Свиблово,11,2,49.9,25.0,17.5,9,25,Cosmetic
11.6654,New building,Депо,19,3,68.62,42.0,10.2,5,11,Cosmetic
23.0,Secondary,Павелецкая,18,1,39.0,15.0,18.0,7,46,European-style renovation
9.00279,New building,Братиславская,13,1,44.79,24.8,10.3,16,16,Cosmetic
38.9,Secondary,Строгино,23,3,100.0,64.5,12.5,10,23,Designer
6.87792,New building,Депо,19,1,38.64,16.0,10.0,5,11,Cosmetic
10.0,Secondary,Чертановская,13,1,34.1,17.1,8.1,6,9,Cosmetic
42.0,Secondary,ЦСКА,6,3,88.0,60.0,15.0,16,32,Designer
14.7,Secondary,Хорошево,9,2,43.0,31.1,6.7,4,5,Cosmetic
8.557695,Secondary, Преображенская площадь,9,0,28.6,16.6,9.0,2,4,European-style renovation
3.35,Secondary,Отрадное,14,0,12.5,8.5,7.7,1,9,Cosmetic
14.5,Secondary,Давыдково,12,2,60.0,34.0,11.5,8,16,Cosmetic
5.8,Secondary,Окружная,8,0,18.1,15.0,3.0,5,5,European-style renovation
9.5,Secondary,Юго-Восточная,20,2,44.2,27.9,6.0,9,9,Cosmetic
21.7,Secondary,Верхние Котлы,16,2,56.4,20.6,20.6,5,24,European-style renovation
30.95,Secondary,Алексеевская,6,3,78.0,45.4,10.0,6,16,European-style renovation
11.95,New building,Братиславская,4,2,68.0,43.0,14.5,15,16,Cosmetic
29.999,Secondary,Бауманская,8,2,75.2,33.0,15.6,4,5,Designer
11.1042,New building,Братиславская,5,2,59.7,24.1,21.0,5,16,Cosmetic
72.0,Secondary, Аэропорт,12,3,91.0,69.0,10.0,8,41,Designer
31.0,Secondary,Бутырская ,3,2,73.4,36.5,9.1,6,7,Designer
12.75,Secondary,Депо,4,3,57.4,38.2,6.0,4,9,European-style renovation
4.88,Secondary, Кунцевская,5,0,18.1,11.3,8.1,1,17,Designer
21.5,Secondary,Волгоградский проспект,13,4,79.8,48.5,8.6,1,4,Designer
23.5,Secondary,Чертановская,13,3,74.1,44.1,11.2,3,17,European-style renovation
66.937499,Secondary, Тимирязевская,2,0,157.5,16.1,19.7,5,16,Without renovation
50.0,Secondary,Смоленская,11,2,53.0,28.9,5.0,10,24,Designer
24.833649,Secondary, Кожуховская,9,4,75.1,42.5,17.2,57,68,European-style renovation
11.0,Secondary, Кузьминки,20,2,44.2,31.7,5.5,2,5,Cosmetic
17.5,Secondary,Локомотив,22,2,59.2,32.1,13.0,2,17,Cosmetic
32.20399,Secondary, Октябрьское поле,14,3,82.3,14.6,13.4,5,24,European-style renovation
15.2,Secondary,Крымская,13,2,54.5,33.7,7.3,4,5,Without renovation
14.13126,New building,Депо,19,3,87.23,46.2,13.9,8,11,Cosmetic
37.2,Secondary,Тропарево,13,2,53.5,35.0,15.0,21,33,Designer
6.417,Secondary,Окская,15,0,18.6,16.3,8.2,1,5,European-style renovation
10.7219,New building,Братиславская,13,2,63.07,24.5,17.6,2,16,Cosmetic
8.13094,Secondary,Юго-Восточная,14,0,27.8,24.5,8.9,8,9,European-style renovation
21.0,Secondary,Павелецкая,18,1,39.0,11.1,20.9,13,47,Without renovation
53.0,Secondary, Коломенская,7,0,330.4,282.3,47.1,1,21,Without renovation
19.3,Secondary,Севастопольская,12,2,63.3,33.7,13.2,12,17,European-style renovation
68.385177,Secondary, Мичуринский проспект,11,5,153.1,91.6,20.0,26,49,Without renovation
14.4,Secondary,Зюзино,16,2,38.1,26.0,6.0,5,12,Cosmetic
16.3,Secondary,Полежаевская,6,2,43.0,31.3,6.0,4,8,Cosmetic
56.9887,Secondary, Аминьевская,5,5,134.0,90.0,15.0,10,25,Without renovation
4.35,Secondary,Бунинская Аллея,12,0,20.5,12.5,8.3,1,12,Cosmetic
23.0,Secondary,Свиблово,10,3,85.0,45.1,13.7,1,3,European-style renovation
11.4495,New building,Депо,19,2,67.35,36.2,12.2,6,11,Cosmetic
6.95,Secondary, Красный Балтиец,9,0,17.1,10.8,8.1,2,9,Designer
41.0,Secondary,Смоленская,9,2,53.6,31.6,6.2,7,7,Without renovation
12.5019,New building,Депо,19,3,71.85,38.5,12.6,11,11,Cosmetic
5.25,Secondary,Академическая,13,0,15.5,12.5,3.0,1,5,Without renovation
48.5,Secondary, Ростокино,13,3,143.3,101.8,33.7,39,58,Designer
10.9,Secondary,Яхромская,20,2,46.5,25.6,11.0,4,12,Cosmetic
15.0,Secondary,Отрадное,19,1,44.3,14.7,21.0,9,23,European-style renovation
3.35,Secondary,Покровское,32,0,13.0,8.7,7.7,2,18,Cosmetic
13.8,Secondary,Сухаревская,11,0,29.0,16.8,9.0,12,16,European-style renovation
40.0,Secondary, Шелепиха,13,2,60.0,16.0,30.0,35,50,Designer
12.0,Secondary,Ботанический сад,19,2,54.1,30.0,12.0,10,18,Without renovation
5.48826,New building,Депо,19,0,28.29,18.5,9.0,12,11,Cosmetic
15.8,Secondary,Фили,21,1,29.5,15.0,8.0,29,29,Without renovation
16.0,Secondary,Фили,6,0,26.0,14.0,8.0,10,20,Cosmetic
12.1,Secondary,Речной вокзал,6,2,38.0,21.3,6.0,4,9,Without renovation
29.800563,Secondary, Бульвар Адмирала Ушакова,8,5,125.4,78.1,16.5,11,16,European-style renovation
2.7,Secondary,Отрадное,16,0,9.0,6.7,7.4,9,9,Cosmetic
19.180219,New building,Варшавская,6,3,87.9,46.6,13.9,4,15,European-style renovation
41.5,Secondary,Народное Ополчение,12,1,118.6,70.7,14.3,9,5,Without renovation
18.0,Secondary,Беляево,22,3,64.5,46.3,7.8,10,16,European-style renovation
6.4,Secondary, Коммунарка,19,0,24.1,14.8,5.3,4,15,European-style renovation
19.5,Secondary,Прокшино,20,3,75.6,40.4,12.9,9,15,European-style renovation
9.68532,New building,Депо,19,2,56.31,30.6,11.3,14,11,Cosmetic
4.8,Secondary,Новогиреево,4,0,14.0,9.2,7.8,1,9,Cosmetic
